item_id,date,p10,p50,p90
37,2018-01-02,201.5779419,217.4759674,234.7089996
37,2018-01-03,194.9804382,210.2286224,231.5381775
37,2018-01-04,210.8435669,229.9966431,249.1433105
37,2018-01-05,226.7099915,246.4615173,267.7373352
37,2018-01-06,240.6961517,263.2937622,285.0896912
37,2018-01-07,253.4935303,279.0870056,300.5614014
37,2018-01-08,166.6502838,179.7000885,193.3079224
37,2018-01-09,203.9345093,216.3591614,234.8803406
37,2018-01-10,193.8872681,207.1721191,230.327301
37,2018-01-11,213.39534,230.7691498,249.4399872
37,2018-01-12,230.3204803,248.2720032,270.8252258
37,2018-01-13,244.2087402,262.8942871,282.7683716
37,2018-01-14,259.3426514,278.3567505,300.4972839
37,2018-01-15,167.4388428,181.5370483,198.2314148
37,2018-01-16,201.602066,214.9193115,231.191452
37,2018-01-17,192.4524231,208.2512054,224.0050659
37,2018-01-18,213.9433441,229.9719849,246.4758301
37,2018-01-19,225.3751984,242.3052063,264.0607605
37,2018-01-20,237.4418488,257.5654297,274.2369995
37,2018-01-21,248.147522,271.4226074,291.6250305
37,2018-01-22,162.6663666,179.4255066,194.6097412
37,2018-01-23,197.2593689,212.774353,230.260498
37,2018-01-24,193.4903412,207.8258057,225.7039642
37,2018-01-25,206.4249725,223.6163025,243.2874603
37,2018-01-26,223.0407715,241.7562561,260.3780823
37,2018-01-27,235.9866791,254.172226,278.7247009
37,2018-01-28,242.7685242,269.8878479,288.5473022
37,2018-01-29,164.5726166,181.2546844,195.6015625
37,2018-01-30,190.1384583,209.1229095,225.848053
37,2018-01-31,188.807251,207.3856812,222.4585419
37,2018-02-01,236.5922852,256.2171326,277.3616333
37,2018-02-02,252.7991638,273.1883545,293.4501648
37,2018-02-03,268.8102722,289.9750061,310.1336975
37,2018-02-04,274.4778442,298.0968323,321.445343
37,2018-02-05,182.3913879,200.1618195,217.2653046
2,2018-01-01,343.0708008,370.8201904,392.1885071
2,2018-01-02,419.5882263,443.7064514,469.6798706
2,2018-01-03,408.7102356,431.9618835,464.4504089
2,2018-01-04,438.401062,467.4522705,496.6300964
2,2018-01-05,466.7928467,497.2125244,529.4351196
2,2018-01-06,490.7583923,525.4428101,558.9049072
2,2018-01-07,522.1781006,559.4740601,590.2567139
2,2018-01-08,350.0849609,370.5674744,391.7082825
2,2018-01-09,424.8526917,444.3421021,473.6962585
2,2018-01-10,411.6019897,431.6734314,466.952301
2,2018-01-11,441.209137,467.2753296,496.0737915
2,2018-01-12,470.2279663,497.139679,530.5429688
2,2018-01-13,497.6209106,525.343689,554.5886841
2,2018-01-14,528.828186,557.6968384,591.083374
2,2018-01-15,345.8760681,368.3962708,396.1228943
2,2018-01-16,413.8466187,434.1601563,458.2358093
2,2018-01-17,405.056366,429.6835327,453.2615051
2,2018-01-18,442.1308899,467.1434326,491.7510376
2,2018-01-19,467.8058167,493.0734558,524.9684448
2,2018-01-20,492.9494934,522.9863892,548.3092651
2,2018-01-21,510.6633911,545.7294922,575.8742065
2,2018-01-22,338.7874451,364.3340759,388.0205994
2,2018-01-23,404.3183899,428.1901855,456.0229187
2,2018-01-24,398.8273621,420.6732178,447.1282043
2,2018-01-25,427.4174194,453.1567383,482.9429321
2,2018-01-26,453.6995544,481.5193176,509.5336304
2,2018-01-27,482.2922668,509.0352783,545.7625122
2,2018-01-28,499.780365,541.4165039,569.8598633
2,2018-01-29,340.2771301,364.7341309,386.1280212
2,2018-01-30,399.8313293,428.2494202,453.4588013
2,2018-01-31,392.3054199,420.8639832,443.8399048
2,2018-02-01,477.9720459,507.9248657,540.4484863
2,2018-02-02,506.67099,538.0112915,569.4419556
2,2018-02-03,538.725647,571.0714722,601.0214844
2,2018-02-04,559.5718384,595.4991455,631.204895
2,2018-02-05,376.4997253,404.0027161,430.0265503
7,2018-01-01,351.1811829,379.1077881,400.617157
7,2018-01-02,427.606781,452.1626587,478.5777588
7,2018-01-03,415.3166199,438.8881531,471.8121033
7,2018-01-04,448.908844,478.5796204,508.3667297
7,2018-01-05,470.1049805,500.7059021,533.189209
7,2018-01-06,500.4592285,535.1461792,568.5078735
7,2018-01-07,527.1679688,565.0596924,596.2676392
7,2018-01-08,350.8277588,371.2217407,392.3166199
7,2018-01-09,419.519165,438.9749756,468.2309875
7,2018-01-10,406.8268127,426.7518005,461.9774475
7,2018-01-11,440.4168701,466.8419189,495.5024414
7,2018-01-12,470.0549622,496.7141418,530.2276611
7,2018-01-13,507.4247742,536.1740723,566.2894897
7,2018-01-14,531.2731934,560.4580078,594.4885864
7,2018-01-15,348.844574,371.0891724,398.8051758
7,2018-01-16,417.8537903,438.384552,462.7119141
7,2018-01-17,407.4202881,431.4206848,454.6231689
7,2018-01-18,444.8861084,470.0227966,495.078186
7,2018-01-19,465.7424927,491.2744446,522.6964111
7,2018-01-20,498.063446,528.4605103,554.6599121
7,2018-01-21,513.6566772,549.8371582,580.7244873
7,2018-01-22,341.4807739,366.5523682,389.4052734
7,2018-01-23,411.6620178,435.9433594,463.8654175
7,2018-01-24,403.2531738,425.5458374,452.4289246
7,2018-01-25,433.1177368,459.1591492,488.9793091
7,2018-01-26,460.1950684,488.2145996,516.6015625
7,2018-01-27,486.5718079,513.8309326,550.6990967
7,2018-01-28,503.8836365,544.4349365,572.2208862
7,2018-01-29,341.582489,366.6693115,388.2704773
7,2018-01-30,397.7979431,426.7666626,452.3738708
7,2018-01-31,396.0833435,424.883606,448.9263
7,2018-02-01,481.4877319,511.3180847,543.9829712
7,2018-02-02,507.7187805,538.8312988,570.0601807
7,2018-02-03,540.5962524,572.2230225,602.3548584
7,2018-02-04,555.5541382,590.9831543,626.7979736
7,2018-02-05,373.0186462,400.1141968,426.1571045
24,2018-01-01,389.6577454,422.8401794,449.084198
24,2018-01-02,478.5422974,505.853363,530.9643555
24,2018-01-03,466.9367676,492.5240173,518.9418945
24,2018-01-04,503.2905579,531.5356445,559.9692383
24,2018-01-05,529.1960449,558.6085815,583.7443848
24,2018-01-06,570.2080688,596.7549438,631.6003418
24,2018-01-07,596.9255981,634.229248,663.9387207
24,2018-01-08,399.5675354,422.8954163,450.0683899
24,2018-01-09,468.4519653,496.6808167,534.520874
24,2018-01-10,465.6326904,489.1698608,519.7952881
24,2018-01-11,496.908905,520.1237183,557.5094604
24,2018-01-12,522.720459,555.6704102,586.3543091
24,2018-01-13,565.545166,596.4675903,631.2252197
24,2018-01-14,591.7628174,627.1589355,664.8900757
24,2018-01-15,397.4391174,423.6950989,446.9370422
24,2018-01-16,475.3158875,496.8885803,522.2738037
24,2018-01-17,442.2758484,481.9987183,505.1949158
24,2018-01-18,492.9063721,522.3435059,546.3331909
24,2018-01-19,521.8526001,551.3326416,584.005188
24,2018-01-20,552.2000122,589.6796265,620.3980713
24,2018-01-21,570.9005737,609.1864014,641.3178711
24,2018-01-22,385.7220459,407.0614319,435.8815918
24,2018-01-23,461.3564758,483.2339783,509.7119751
24,2018-01-24,452.0968628,477.3254089,502.1072693
24,2018-01-25,483.4815674,509.4815063,538.8872681
24,2018-01-26,510.1064453,538.5027466,563.7069092
24,2018-01-27,546.0661011,576.9716797,605.5795288
24,2018-01-28,567.5665283,604.6712036,639.5616455
24,2018-01-29,385.118042,407.7787781,435.7017822
24,2018-01-30,446.8206177,477.1636658,503.2073364
24,2018-01-31,439.1350708,474.1897278,506.3890381
24,2018-02-01,536.1627808,568.0310059,604.0337524
24,2018-02-02,579.8439331,605.0854492,634.321106
24,2018-02-03,612.352417,642.2985229,679.6602173
24,2018-02-04,639.1226807,675.2641602,717.7974243
24,2018-02-05,424.0142517,446.9961853,481.5435791
21,2018-01-01,234.014328,258.5318298,277.9333191
21,2018-01-02,287.0733032,307.6959839,326.5380859
21,2018-01-03,279.6867676,298.1298828,317.2083435
21,2018-01-04,301.9286499,322.6614075,343.3491516
21,2018-01-05,315.2608948,337.0304871,355.9471436
21,2018-01-06,340.9629517,360.4402161,386.2338562
21,2018-01-07,355.2064514,382.9936523,405.111145
21,2018-01-08,240.5359192,257.6676941,278.2002258
21,2018-01-09,281.2900391,302.3312988,330.4499207
21,2018-01-10,283.4440613,301.3956604,325.0433655
21,2018-01-11,300.8105774,318.0180969,345.7733459
21,2018-01-12,316.9580688,341.2104492,363.4014282
21,2018-01-13,342.146698,365.618927,392.1646423
21,2018-01-14,353.5124512,380.2657776,408.3097229
21,2018-01-15,234.6201324,254.8748016,272.6332397
21,2018-01-16,283.9781189,300.3169861,319.850708
21,2018-01-17,264.1434631,293.6150513,311.2073364
21,2018-01-18,296.3227539,318.1899719,336.1235657
21,2018-01-19,313.6825562,335.4494629,360.3433838
21,2018-01-20,332.6626282,360.7897034,383.7914429
21,2018-01-21,343.2271118,372.5458069,397.3649902
21,2018-01-22,232.009491,247.132309,267.4373169
21,2018-01-23,279.1072083,295.7158813,315.7474365
21,2018-01-24,268.7944946,288.0154114,307.0706787
21,2018-01-25,291.5949707,310.6799011,332.2374573
21,2018-01-26,303.5352783,324.4009399,343.2092285
21,2018-01-27,326.9486389,350.1891174,371.6335754
21,2018-01-28,339.5140991,368.0193176,394.6269531
21,2018-01-29,230.9931946,247.572937,268.1986389
21,2018-01-30,271.8024597,294.1682434,313.5708618
21,2018-01-31,263.4021912,290.3297119,315.3012085
21,2018-02-01,325.103363,348.9278564,376.2974548
21,2018-02-02,347.5604248,366.6523438,388.2071228
21,2018-02-03,367.1545715,388.7811584,417.5435181
21,2018-02-04,379.4696045,406.6878357,438.1678467
21,2018-02-05,251.3287811,268.9729919,294.3074036
41,2018-01-01,125.8146744,142.5014801,155.7128296
41,2018-01-02,153.2837372,167.8005676,180.9777374
41,2018-01-03,149.5172882,162.245636,175.5896759
41,2018-01-04,159.3398285,173.9034729,188.39505
41,2018-01-05,168.0114288,183.0142059,196.0585938
41,2018-01-06,181.282074,194.5619354,212.2576752
41,2018-01-07,188.3772888,208.5094299,224.3387451
41,2018-01-08,126.8704605,138.9491882,153.1920319
41,2018-01-09,148.7140045,163.5552673,183.4532776
41,2018-01-10,150.8209991,162.9101105,179.1447296
41,2018-01-11,159.8235016,171.4476624,190.3465881
41,2018-01-12,167.3677368,184.6153717,200.4177551
41,2018-01-13,183.2665558,199.9320374,218.432312
41,2018-01-14,191.4190369,210.3506622,230.1393738
41,2018-01-15,125.5276642,139.6060791,151.7160492
41,2018-01-16,151.8526917,163.3438873,176.7975159
41,2018-01-17,138.0989532,158.1944427,170.3097382
41,2018-01-18,156.3164673,171.3844604,183.7863617
41,2018-01-19,163.7187347,178.334549,194.7572632
41,2018-01-20,174.3421021,193.7019196,209.174469
41,2018-01-21,181.5120544,201.6075134,219.0955505
41,2018-01-22,123.3213959,134.117691,149.0861664
41,2018-01-23,149.6904297,161.1186829,174.8256226
41,2018-01-24,143.1247253,156.4763489,169.4458313
41,2018-01-25,154.640152,168.2786255,183.6929779
41,2018-01-26,162.568573,176.4407196,189.4243469
41,2018-01-27,177.0004425,193.6299438,208.9944305
41,2018-01-28,184.0114288,204.6295929,223.374649
41,2018-01-29,123.0411758,134.3867645,147.5007477
41,2018-01-30,143.9616241,159.3766785,173.0969238
41,2018-01-31,136.1026611,155.0639648,173.025528
41,2018-02-01,172.0297089,188.0319061,206.6020355
41,2018-02-02,191.1992493,205.1170197,220.0282745
41,2018-02-03,199.4001465,213.8533173,233.8638
41,2018-02-04,208.5896912,227.0897369,249.1913605
41,2018-02-05,136.7065277,149.206604,167.4828949
19,2018-01-01,234.3711853,258.2724304,277.1832886
19,2018-01-02,282.6702881,302.8389893,321.2092285
19,2018-01-03,276.471405,294.6367188,313.4832764
19,2018-01-04,300.6693115,321.6922302,342.5560303
19,2018-01-05,318.100708,340.0315247,359.0582581
19,2018-01-06,342.5187073,362.1424561,388.2575989
19,2018-01-07,357.1911316,385.4628601,407.652771
19,2018-01-08,236.8829346,254.0110779,274.1550293
19,2018-01-09,281.0762939,302.2181396,330.1205444
19,2018-01-10,280.4370728,297.6347351,320.3666687
19,2018-01-11,297.6365662,314.6868591,342.3642578
19,2018-01-12,312.6008606,337.5684204,360.6691895
19,2018-01-13,338.8569336,362.3120422,388.8936157
19,2018-01-14,355.9711304,381.9603271,408.9741821
19,2018-01-15,236.2811584,255.9224243,272.9786987
19,2018-01-16,283.4858093,299.4342346,318.3223267
19,2018-01-17,263.0214844,293.0454407,310.501709
19,2018-01-18,295.944397,317.7934265,335.3107605
19,2018-01-19,315.2843628,336.95578,361.178009
19,2018-01-20,332.3302612,360.2299194,382.3222046
19,2018-01-21,343.0157166,371.3049927,396.0577698
19,2018-01-22,231.1795044,247.219635,268.8901062
19,2018-01-23,277.3889465,293.675354,313.2658081
19,2018-01-24,272.0335693,291.2973022,309.8854065
19,2018-01-25,291.0585632,310.9769287,333.1949768
19,2018-01-26,305.5154114,326.4169617,345.1991272
19,2018-01-27,328.483429,351.8609009,373.7425537
19,2018-01-28,339.0712585,367.1435242,393.820343
19,2018-01-29,230.7941132,247.3597717,267.3434753
19,2018-01-30,267.8500366,290.306488,309.6123657
19,2018-01-31,260.5037537,286.8746948,311.4961548
19,2018-02-01,322.3290405,346.1147156,372.9492493
19,2018-02-02,351.2910461,370.6039734,391.3909607
19,2018-02-03,370.3536072,392.4021301,420.8936462
19,2018-02-04,378.7201233,405.3354492,436.7084656
19,2018-02-05,250.0758209,267.6705933,292.50354
18,2018-01-01,501.1206055,529.4024658,563.8029785
18,2018-01-02,598.5710449,634.3614502,664.1582031
18,2018-01-03,584.430481,618.0167236,646.5778809
18,2018-01-04,636.850769,669.901123,694.2127686
18,2018-01-05,678.6547241,711.5352783,746.6898804
18,2018-01-06,713.8338013,750.102417,784.0728149
18,2018-01-07,762.6488037,795.4732056,831.7695313
18,2018-01-08,507.1041565,530.3492432,563.8413086
18,2018-01-09,604.4332886,629.4436646,668.4543457
18,2018-01-10,580.3704224,616.1340332,646.3685303
18,2018-01-11,634.217041,666.8018188,694.7290649
18,2018-01-12,671.6185303,702.0576782,742.6448975
18,2018-01-13,719.53479,754.6941528,781.3129883
18,2018-01-14,747.3005981,788.6917725,824.4940186
18,2018-01-15,500.7731018,529.6228638,556.703186
18,2018-01-16,588.7836304,619.7764282,649.6821289
18,2018-01-17,583.2333374,614.5062256,656.5424194
18,2018-01-18,620.645874,655.3532715,691.394043
18,2018-01-19,667.2788696,700.5876465,736.9139404
18,2018-01-20,701.6705933,737.9280396,772.9086914
18,2018-01-21,738.8139648,776.5823364,823.7200317
18,2018-01-22,489.979126,520.6123047,550.5079346
18,2018-01-23,581.8527222,612.1660767,649.756958
18,2018-01-24,583.6651001,608.0812988,639.6014404
18,2018-01-25,608.2446289,645.8931274,685.1060181
18,2018-01-26,657.7683105,684.8609619,717.3529053
18,2018-01-27,701.3392334,737.7263794,773.7427979
18,2018-01-28,740.4083862,769.6781616,803.1096802
18,2018-01-29,486.1694336,518.7142334,550.369751
18,2018-01-30,582.3441162,609.8399658,651.9796753
18,2018-01-31,570.3054199,604.2490234,636.4089355
18,2018-02-01,673.3948364,720.3493042,759.3704224
18,2018-02-02,735.5171509,760.8001709,801.289856
18,2018-02-03,785.1920776,821.0055542,861.2514038
18,2018-02-04,828.2539673,863.3330688,903.5397339
18,2018-02-05,535.7833252,567.7598267,600.1339111
50,2018-01-01,377.7677307,410.3697815,436.1571655
50,2018-01-02,466.5940552,493.1619568,517.6240845
50,2018-01-03,459.5162964,484.8430481,510.8826294
50,2018-01-04,495.8195496,523.4979858,551.2272339
50,2018-01-05,523.74823,552.9060059,578.007019
50,2018-01-06,561.1340942,587.0079956,620.901123
50,2018-01-07,583.1891479,620.184082,649.4219971
50,2018-01-08,384.8471375,407.3617249,433.6832275
50,2018-01-09,454.6494751,482.2990417,519.1379395
50,2018-01-10,458.4451294,482.0490112,513.1984863
50,2018-01-11,492.1399841,515.4145508,552.8375854
50,2018-01-12,520.3335571,553.0482788,583.8045654
50,2018-01-13,556.8292847,587.538208,622.1483154
50,2018-01-14,579.8106689,614.1929932,650.6070557
50,2018-01-15,385.6910095,411.4232483,434.1148682
50,2018-01-16,461.4209595,482.8152161,507.8783569
50,2018-01-17,432.9263,472.0196228,495.1482239
50,2018-01-18,484.198822,513.0720215,536.5949707
50,2018-01-19,513.9241943,542.8932495,575.6134033
50,2018-01-20,542.1256714,579.1342773,608.7910767
50,2018-01-21,562.5545654,599.8497314,631.649353
50,2018-01-22,379.5843201,399.9896851,427.1192017
50,2018-01-23,452.5942383,474.1806946,500.4502869
50,2018-01-24,443.0001831,468.5102234,493.8883972
50,2018-01-25,479.5088196,505.8616333,535.5532227
50,2018-01-26,504.3010559,531.7042236,556.5601196
50,2018-01-27,541.9387817,572.7699585,601.0386963
50,2018-01-28,560.6369019,597.4758301,632.0060425
50,2018-01-29,380.7679443,403.1261292,430.5262451
50,2018-01-30,442.7949524,472.7524414,498.7431946
50,2018-01-31,435.1748657,470.496582,503.1138
50,2018-02-01,534.2331543,565.6821899,601.3011475
50,2018-02-02,572.472229,597.8647461,626.6451416
50,2018-02-03,604.4725342,634.2449951,670.7667236
50,2018-02-04,629.116394,664.6833496,706.2276001
50,2018-02-05,413.9727783,436.9442749,470.9367981
5,2018-01-01,105.7330704,121.0236206,133.1327972
5,2018-01-02,129.103775,142.3892517,154.4535828
5,2018-01-03,126.6057739,138.0639496,150.1278229
5,2018-01-04,138.90802,152.4755859,165.9271698
5,2018-01-05,143.8975525,157.7587128,169.7334747
5,2018-01-06,157.0171509,169.36026,186.0113068
5,2018-01-07,159.1442261,177.0640717,191.3877716
5,2018-01-08,107.4154358,118.3527985,131.2295532
5,2018-01-09,126.433136,139.675705,157.4341431
5,2018-01-10,126.4831772,137.8726501,152.8899384
5,2018-01-11,134.9333191,146.1299896,164.0883026
5,2018-01-12,140.9559326,156.8847198,171.5697479
5,2018-01-13,156.2581635,171.2108459,188.5708466
5,2018-01-14,160.6266632,177.9283905,196.094101
5,2018-01-15,108.3096619,121.8399277,133.6467133
5,2018-01-16,129.473999,139.9928436,152.4226685
5,2018-01-17,118.1559296,136.5540161,148.0563812
5,2018-01-18,134.0848541,148.4001465,160.0264587
5,2018-01-19,142.3105011,156.3521576,172.5897827
5,2018-01-20,151.9309082,169.3889771,183.681366
5,2018-01-21,154.8616791,173.0230865,188.6024628
5,2018-01-22,106.0764542,116.2720337,129.6205292
5,2018-01-23,128.1415558,138.7767792,152.1478271
5,2018-01-24,123.8520584,135.6862183,147.8296814
5,2018-01-25,133.987442,146.245575,160.4683075
5,2018-01-26,139.3298035,153.0138702,165.2731476
5,2018-01-27,150.4528961,165.2935333,179.0278168
5,2018-01-28,155.022522,172.964859,190.0547791
5,2018-01-29,104.8721695,115.5650253,128.7818756
5,2018-01-30,121.2703552,135.8880768,148.3256226
5,2018-01-31,117.5431824,134.1627808,150.187149
5,2018-02-01,146.5175934,161.547348,178.4355011
5,2018-02-02,156.5790253,168.9031372,182.5645294
5,2018-02-03,163.9593811,177.1760559,195.2625427
5,2018-02-04,170.6177063,187.7214355,207.5379181
5,2018-02-05,113.6126709,124.7334595,141.265976
25,2018-01-01,478.9439087,516.8273315,546.7871704
25,2018-01-02,589.9406738,620.9642334,649.3856201
25,2018-01-03,581.8215942,610.8631592,640.7281494
25,2018-01-04,624.6104736,656.9578247,689.3563232
25,2018-01-05,657.1593628,690.7792969,719.588623
25,2018-01-06,701.9453735,731.9320068,771.3979492
25,2018-01-07,738.460144,780.9070435,814.5568237
25,2018-01-08,489.5808105,515.928894,546.5267334
25,2018-01-09,580.3779297,611.9540405,654.3662109
25,2018-01-10,580.7423096,608.2503052,644.4572144
25,2018-01-11,617.7989502,644.4397583,687.2236938
25,2018-01-12,652.4472656,689.4533081,723.7849121
25,2018-01-13,700.460022,735.8922119,775.6536255
25,2018-01-14,730.2894897,770.1665649,812.8452148
25,2018-01-15,486.3453064,516.9370117,543.9182129
25,2018-01-16,583.3919678,608.241333,637.2382202
25,2018-01-17,550.7180786,596.1226807,623.2161865
25,2018-01-18,605.4733276,638.8370972,665.6885376
25,2018-01-19,641.5511475,674.8978271,712.0172119
